id_transaksi,tanggal,jenis_transaksi,nama_barang,gudang_asal,gudang_tujuan,jumlah_masuk,jumlah_keluar,jumlah_rusak,jumlah_hilang,jumlah_ketemu,harga_satuan,total_transaksi,metode_pembayaran,status_transaksi,catatan
TRX1229,2025-07-25,restock,Botol 600ml,,Gudang A,137,0,0,0,0,2200,301400,cash,selesai,Restock otomatis ke Gudang A
TRX1230,2025-07-25,penjualan,Botol 600ml,Gudang A,,0,47,0,0,0,2200,103400,cash,selesai,Penjualan otomatis dari Gudang A
TRX1231,2025-07-25,pindah_gudang,Botol 500ml,Gudang B,Gudang D,184,184,0,0,0,2000,0,internal,selesai,Pindah stok dari Gudang B ke Gudang D
TRX1232,2025-07-26,restock,Botol 500ml,,Gudang D,264,0,0,0,0,2000,528000,cash,selesai,Restock otomatis ke Gudang D
TRX1233,2025-07-26,restock,Botol 500ml,,Gudang B,117,0,0,0,0,2000,234000,transfer,selesai,Restock otomatis ke Gudang B
TRX1234,2025-07-26,penjualan,Botol 750ml,Gudang C,,0,64,0,0,0,2600,166400,transfer,selesai,Penjualan otomatis dari Gudang C
TRX1235,2025-07-26,penjualan,Botol 750ml,Gudang D,,0,24,0,1,0,2800,67200,tempo,selesai,Penjualan otomatis dari Gudang D
TRX1236,2025-07-26,penjualan,Botol 1500ml,Gudang A,,0,69,0,0,0,3500,241500,tempo,selesai,Penjualan otomatis dari Gudang A
TRX1237,2025-07-26,penjualan,Botol 600ml,Gudang B,,0,31,0,0,0,2200,68200,non-cash,selesai,Penjualan otomatis dari Gudang B
TRX1238,2025-07-26,penjualan,Botol 330ml,Gudang A,,0,67,0,0,0,1700,113900,cash,selesai,Penjualan otomatis dari Gudang A
TRX1239,2025-07-26,pindah_gudang,Botol 600ml,Gudang C,Gudang A,44,44,0,0,0,2200,0,internal,selesai,Pindah stok dari Gudang C ke Gudang A
TRX1240,2025-07-26,pindah_gudang,Botol 750ml,Gudang C,Gudang B,117,117,0,0,0,2600,0,internal,selesai,Pindah stok dari Gudang C ke Gudang B
TRX1241,2025-07-26,stok_adjustment,Botol 600ml,Gudang B,,0,0,77,0,6,0,0,none,selesai,Penyesuaian stok periodik
TRX1242,2025-07-27,restock,Botol 1500ml,,Gudang B,234,0,0,0,0,3500,819000,cash,selesai,Restock otomatis ke Gudang B
TRX1243,2025-07-27,restock,Botol 250ml,,Gudang A,276,0,0,0,0,1500,414000,transfer,selesai,Restock otomatis ke Gudang A
TRX1244,2025-07-27,restock,Botol 500ml,,Gudang C,152,0,0,0,0,2000,304000,transfer,selesai,Restock otomatis ke Gudang C
TRX1245,2025-07-27,penjualan,Botol 1000ml,Gudang C,,0,35,0,0,0,3200,112000,cash,pending,Penjualan otomatis dari Gudang C
TRX1246,2025-07-27,penjualan,Botol 500ml,Gudang A,,0,64,0,0,0,2000,128000,cash,batal,Penjualan otomatis dari Gudang A
TRX1247,2025-07-27,penjualan,Botol 600ml,Gudang A,,0,11,0,0,0,2200,24200,tempo,selesai,Penjualan otomatis dari Gudang A
TRX1248,2025-07-27,pindah_gudang,Botol 1500ml,Gudang A,Gudang B,192,192,0,0,0,3500,0,internal,selesai,Pindah stok dari Gudang A ke Gudang B
TRX1249,2025-07-27,pindah_gudang,Botol 330ml,Gudang D,Gudang A,117,117,0,0,0,1700,0,internal,selesai,Pindah stok dari Gudang D ke Gudang A
TRX1250,2025-07-28,penjualan,Botol 1000ml,Gudang B,,0,56,0,1,0,3000,168000,non-cash,selesai,Penjualan otomatis dari Gudang B
TRX1251,2025-07-28,penjualan,Botol 330ml,Gudang C,,0,54,1,0,0,2000,108000,transfer,selesai,Penjualan otomatis dari Gudang C
TRX1252,2025-07-28,pindah_gudang,Botol 750ml,Gudang A,Gudang C,52,52,0,0,0,2600,0,internal,selesai,Pindah stok dari Gudang A ke Gudang C
TRX1253,2025-07-29,penjualan,Botol 500ml,Gudang A,,0,25,0,0,0,2000,50000,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX1254,2025-07-29,penjualan,Botol 750ml,Gudang A,,0,41,4,0,0,2800,114800,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX1255,2025-07-29,penjualan,Botol 1500ml,Gudang C,,0,28,0,0,0,3500,98000,cash,selesai,Penjualan otomatis dari Gudang C
TRX1256,2025-07-29,penjualan,Botol 250ml,Gudang B,,0,45,5,0,0,1500,67500,cash,selesai,Penjualan otomatis dari Gudang B
TRX1257,2025-07-29,pindah_gudang,Botol 330ml,Gudang A,Gudang B,67,67,0,0,0,1700,0,internal,selesai,Pindah stok dari Gudang A ke Gudang B
TRX1258,2025-07-29,pindah_gudang,Botol 600ml,Gudang B,Gudang A,22,22,0,0,0,2200,0,internal,selesai,Pindah stok dari Gudang B ke Gudang A
TRX1259,2025-07-29,stok_adjustment,Botol 250ml,Gudang C,,0,0,9,88,0,0,0,none,selesai,Penyesuaian stok periodik
TRX1260,2025-07-30,restock,Botol 600ml,,Gudang B,197,0,0,0,0,2200,433400,cash,selesai,Restock otomatis ke Gudang B
TRX1261,2025-07-30,restock,Botol 330ml,,Gudang B,319,0,0,0,0,1700,542300,cash,selesai,Restock otomatis ke Gudang B
TRX1262,2025-07-30,restock,Botol 600ml,,Gudang D,198,0,0,0,0,2200,435600,cash,selesai,Restock otomatis ke Gudang D
TRX1263,2025-07-30,penjualan,Botol 500ml,Gudang C,,0,19,0,0,0,2000,38000,transfer,selesai,Penjualan otomatis dari Gudang C
TRX1264,2025-07-30,penjualan,Botol 250ml,Gudang D,,0,25,0,0,0,1500,37500,non-cash,selesai,Penjualan otomatis dari Gudang D
TRX1265,2025-07-30,penjualan,Botol 500ml,Gudang A,,0,42,0,0,0,2000,84000,tempo,selesai,Penjualan otomatis dari Gudang A
TRX1266,2025-07-30,penjualan,Botol 1000ml,Gudang D,,0,25,0,0,0,3000,75000,cash,selesai,Penjualan otomatis dari Gudang D
TRX1267,2025-07-30,penjualan,Botol 1000ml,Gudang C,,0,20,0,0,0,3000,60000,tempo,pending,Penjualan otomatis dari Gudang C
TRX1268,2025-07-30,pindah_gudang,Botol 750ml,Gudang A,Gudang D,38,38,0,0,0,2600,0,internal,selesai,Pindah stok dari Gudang A ke Gudang D
TRX1269,2025-07-30,pindah_gudang,Botol 1000ml,Gudang C,Gudang D,163,163,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang C ke Gudang D
TRX1270,2025-07-31,restock,Botol 500ml,,Gudang C,253,0,0,0,0,2000,506000,cash,selesai,Restock otomatis ke Gudang C
TRX1271,2025-07-31,restock,Botol 250ml,,Gudang A,120,0,0,0,0,1500,180000,transfer,selesai,Restock otomatis ke Gudang A
TRX1272,2025-07-31,penjualan,Botol 250ml,Gudang C,,0,27,0,0,0,1500,40500,non-cash,pending,Penjualan otomatis dari Gudang C
TRX1273,2025-07-31,penjualan,Botol 750ml,Gudang C,,0,17,0,0,0,2900,49300,tempo,selesai,Penjualan otomatis dari Gudang C
TRX1274,2025-07-31,penjualan,Botol 250ml,Gudang B,,0,44,0,0,0,1500,66000,tempo,selesai,Penjualan otomatis dari Gudang B
TRX1275,2025-07-31,penjualan,Botol 330ml,Gudang B,,0,56,0,0,0,1700,95200,non-cash,selesai,Penjualan otomatis dari Gudang B
TRX1276,2025-07-31,pindah_gudang,Botol 330ml,Gudang C,Gudang B,25,25,0,0,0,1700,0,internal,selesai,Pindah stok dari Gudang C ke Gudang B
TRX1277,2025-07-31,stok_adjustment,Botol 600ml,Gudang C,,0,0,19,12,0,0,0,none,selesai,Penyesuaian stok periodik
TRX1278,2025-08-01,restock,Botol 600ml,,Gudang C,387,0,0,0,0,2200,851400,cash,selesai,Restock otomatis ke Gudang C
TRX1279,2025-08-01,penjualan,Botol 600ml,Gudang D,,0,19,0,0,0,2200,41800,cash,selesai,Penjualan otomatis dari Gudang D
TRX1280,2025-08-01,penjualan,Botol 330ml,Gudang C,,0,12,0,0,0,1700,20400,non-cash,selesai,Penjualan otomatis dari Gudang C
TRX1281,2025-08-01,penjualan,Botol 750ml,Gudang C,,0,34,0,0,0,2800,95200,cash,pending,Penjualan otomatis dari Gudang C
TRX1282,2025-08-01,penjualan,Botol 500ml,Gudang B,,0,22,2,0,0,2000,44000,cash,batal,Penjualan otomatis dari Gudang B
TRX1283,2025-08-02,penjualan,Botol 500ml,Gudang A,,0,71,0,0,0,2300,163300,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX1284,2025-08-02,penjualan,Botol 600ml,Gudang B,,0,84,0,0,0,2200,184800,non-cash,batal,Penjualan otomatis dari Gudang B
TRX1285,2025-08-02,penjualan,Botol 330ml,Gudang D,,0,62,0,5,0,2000,124000,cash,selesai,Penjualan otomatis dari Gudang D
TRX1286,2025-08-02,penjualan,Botol 1500ml,Gudang D,,0,18,0,1,0,3800,68400,tempo,selesai,Penjualan otomatis dari Gudang D
TRX1287,2025-08-02,penjualan,Botol 600ml,Gudang C,,0,78,0,0,0,2200,171600,transfer,selesai,Penjualan otomatis dari Gudang C
TRX1288,2025-08-02,penjualan,Botol 1000ml,Gudang C,,0,83,0,0,0,3000,249000,cash,selesai,Penjualan otomatis dari Gudang C
TRX1289,2025-08-02,pindah_gudang,Botol 250ml,Gudang B,Gudang C,149,149,0,0,0,1500,0,internal,selesai,Pindah stok dari Gudang B ke Gudang C
TRX1290,2025-08-02,pindah_gudang,Botol 500ml,Gudang A,Gudang B,31,31,0,0,0,2000,0,internal,selesai,Pindah stok dari Gudang A ke Gudang B
TRX1291,2025-08-03,restock,Botol 750ml,,Gudang C,205,0,0,0,0,2600,533000,cash,selesai,Restock otomatis ke Gudang C
TRX1292,2025-08-03,restock,Botol 750ml,,Gudang A,122,0,0,0,0,2600,317200,cash,selesai,Restock otomatis ke Gudang A
TRX1293,2025-08-03,restock,Botol 600ml,,Gudang C,384,0,0,0,0,2200,844800,transfer,selesai,Restock otomatis ke Gudang C
TRX1294,2025-08-03,penjualan,Botol 750ml,Gudang C,,0,73,0,0,0,2600,189800,cash,selesai,Penjualan otomatis dari Gudang C
TRX1295,2025-08-03,stok_adjustment,Botol 330ml,Gudang D,,0,0,6,6,0,0,0,none,selesai,Penyesuaian stok periodik
TRX1296,2025-08-04,restock,Botol 250ml,,Gudang C,242,0,0,0,0,1500,363000,transfer,selesai,Restock otomatis ke Gudang C
TRX1297,2025-08-04,restock,Botol 1000ml,,Gudang C,162,0,0,0,0,3000,486000,transfer,selesai,Restock otomatis ke Gudang C
TRX1298,2025-08-04,restock,Botol 330ml,,Gudang B,90,0,0,0,0,1700,153000,transfer,selesai,Restock otomatis ke Gudang B
TRX1299,2025-08-04,penjualan,Botol 1000ml,Gudang C,,0,69,0,0,0,3200,220800,transfer,selesai,Penjualan otomatis dari Gudang C
TRX1300,2025-08-04,penjualan,Botol 250ml,Gudang D,,0,30,0,0,0,1700,51000,cash,selesai,Penjualan otomatis dari Gudang D
TRX1301,2025-08-04,penjualan,Botol 500ml,Gudang C,,0,17,1,0,0,2300,39100,non-cash,selesai,Penjualan otomatis dari Gudang C
TRX1302,2025-08-04,pindah_gudang,Botol 750ml,Gudang A,Gudang B,47,47,0,0,0,2600,0,internal,selesai,Pindah stok dari Gudang A ke Gudang B
TRX1303,2025-08-04,pindah_gudang,Botol 750ml,Gudang A,Gudang B,109,109,0,0,0,2600,0,internal,selesai,Pindah stok dari Gudang A ke Gudang B
TRX1304,2025-08-05,restock,Botol 1000ml,,Gudang D,378,0,0,0,0,3000,1134000,transfer,selesai,Restock otomatis ke Gudang D
TRX1305,2025-08-05,restock,Botol 750ml,,Gudang D,301,0,0,0,0,2600,782600,transfer,selesai,Restock otomatis ke Gudang D
TRX1306,2025-08-05,restock,Botol 750ml,,Gudang D,272,0,0,0,0,2600,707200,cash,selesai,Restock otomatis ke Gudang D
TRX1307,2025-08-05,penjualan,Botol 500ml,Gudang B,,0,29,0,0,0,2000,58000,non-cash,selesai,Penjualan otomatis dari Gudang B
TRX1308,2025-08-05,penjualan,Botol 600ml,Gudang D,,0,27,0,0,0,2500,67500,non-cash,selesai,Penjualan otomatis dari Gudang D
TRX1309,2025-08-05,pindah_gudang,Botol 250ml,Gudang D,Gudang A,35,35,0,0,0,1500,0,internal,selesai,Pindah stok dari Gudang D ke Gudang A
TRX1310,2025-08-05,pindah_gudang,Botol 600ml,Gudang D,Gudang A,65,65,0,0,0,2200,0,internal,selesai,Pindah stok dari Gudang D ke Gudang A
TRX1311,2025-08-06,restock,Botol 600ml,,Gudang C,303,0,0,0,0,2200,666600,cash,selesai,Restock otomatis ke Gudang C
TRX1312,2025-08-06,restock,Botol 330ml,,Gudang D,283,0,0,0,0,1700,481100,cash,selesai,Restock otomatis ke Gudang D
TRX1313,2025-08-06,restock,Botol 250ml,,Gudang D,151,0,0,0,0,1500,226500,cash,selesai,Restock otomatis ke Gudang D
TRX1314,2025-08-06,penjualan,Botol 600ml,Gudang B,,0,49,0,0,0,2500,122500,transfer,selesai,Penjualan otomatis dari Gudang B
TRX1315,2025-08-06,penjualan,Botol 1500ml,Gudang B,,0,68,0,0,0,3500,238000,cash,pending,Penjualan otomatis dari Gudang B
TRX1316,2025-08-06,penjualan,Botol 500ml,Gudang B,,0,70,0,0,0,2000,140000,tempo,selesai,Penjualan otomatis dari Gudang B
TRX1317,2025-08-06,penjualan,Botol 330ml,Gudang D,,0,16,0,0,0,1900,30400,tempo,selesai,Penjualan otomatis dari Gudang D
TRX1318,2025-08-06,pindah_gudang,Botol 500ml,Gudang C,Gudang D,77,77,0,0,0,2000,0,internal,selesai,Pindah stok dari Gudang C ke Gudang D
TRX1319,2025-08-06,stok_adjustment,Botol 250ml,Gudang B,,0,0,104,6,0,0,0,none,selesai,Penyesuaian stok periodik
TRX1320,2025-08-07,restock,Botol 600ml,,Gudang D,101,0,0,0,0,2200,222200,transfer,selesai,Restock otomatis ke Gudang D
TRX1321,2025-08-07,restock,Botol 750ml,,Gudang A,282,0,0,0,0,2600,733200,transfer,selesai,Restock otomatis ke Gudang A
TRX1322,2025-08-07,penjualan,Botol 500ml,Gudang B,,0,39,0,0,0,2200,85800,transfer,selesai,Penjualan otomatis dari Gudang B
TRX1323,2025-08-07,penjualan,Botol 1500ml,Gudang C,,0,30,0,0,0,3800,114000,transfer,selesai,Penjualan otomatis dari Gudang C
TRX1324,2025-08-07,penjualan,Botol 1500ml,Gudang D,,0,34,0,0,0,3500,119000,non-cash,selesai,Penjualan otomatis dari Gudang D
TRX1325,2025-08-07,penjualan,Botol 600ml,Gudang A,,0,51,0,0,0,2500,127500,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX1326,2025-08-07,penjualan,Botol 1000ml,Gudang D,,0,70,0,0,0,3200,224000,tempo,selesai,Penjualan otomatis dari Gudang D
TRX1327,2025-08-07,stok_adjustment,Botol 500ml,Gudang B,,0,0,74,85,0,0,0,none,selesai,Penyesuaian stok periodik
TRX1328,2025-08-08,restock,Botol 750ml,,Gudang C,84,0,0,0,0,2600,218400,transfer,selesai,Restock otomatis ke Gudang C
TRX1329,2025-08-08,restock,Botol 500ml,,Gudang B,289,0,0,0,0,2000,578000,transfer,selesai,Restock otomatis ke Gudang B
TRX1330,2025-08-08,restock,Botol 1000ml,,Gudang D,121,0,0,0,0,3000,363000,transfer,selesai,Restock otomatis ke Gudang D
TRX1331,2025-08-08,penjualan,Botol 500ml,Gudang D,,0,25,0,0,0,2000,50000,tempo,selesai,Penjualan otomatis dari Gudang D
TRX1332,2025-08-08,penjualan,Botol 500ml,Gudang A,,0,54,0,0,0,2000,108000,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX1333,2025-08-08,penjualan,Botol 1500ml,Gudang D,,0,68,2,0,0,3500,238000,transfer,selesai,Penjualan otomatis dari Gudang D
TRX1334,2025-08-08,penjualan,Botol 500ml,Gudang D,,0,26,0,0,0,2000,52000,tempo,selesai,Penjualan otomatis dari Gudang D
TRX1335,2025-08-08,penjualan,Botol 330ml,Gudang C,,0,54,0,0,0,1900,102600,cash,selesai,Penjualan otomatis dari Gudang C
TRX1336,2025-08-08,penjualan,Botol 1500ml,Gudang D,,0,33,0,0,0,3500,115500,non-cash,selesai,Penjualan otomatis dari Gudang D
TRX1337,2025-08-08,pindah_gudang,Botol 1000ml,Gudang D,Gudang A,143,143,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang D ke Gudang A
TRX1338,2025-08-08,pindah_gudang,Botol 500ml,Gudang B,Gudang A,70,70,0,0,0,2000,0,internal,selesai,Pindah stok dari Gudang B ke Gudang A
TRX1339,2025-08-09,restock,Botol 600ml,,Gudang A,162,0,0,0,0,2200,356400,cash,selesai,Restock otomatis ke Gudang A
TRX1340,2025-08-09,restock,Botol 330ml,,Gudang D,305,0,0,0,0,1700,518500,cash,selesai,Restock otomatis ke Gudang D
TRX1341,2025-08-09,penjualan,Botol 1000ml,Gudang D,,0,80,0,0,0,3000,240000,transfer,selesai,Penjualan otomatis dari Gudang D
TRX1342,2025-08-09,penjualan,Botol 250ml,Gudang B,,0,14,0,0,0,1500,21000,transfer,selesai,Penjualan otomatis dari Gudang B
TRX1343,2025-08-09,penjualan,Botol 330ml,Gudang A,,0,23,0,0,0,1900,43700,transfer,selesai,Penjualan otomatis dari Gudang A
TRX1344,2025-08-10,restock,Botol 330ml,,Gudang D,392,0,0,0,0,1700,666400,transfer,selesai,Restock otomatis ke Gudang D
TRX1345,2025-08-10,restock,Botol 500ml,,Gudang C,341,0,0,0,0,2000,682000,cash,selesai,Restock otomatis ke Gudang C
TRX1346,2025-08-10,penjualan,Botol 1500ml,Gudang A,,0,88,0,0,0,3800,334400,transfer,batal,Penjualan otomatis dari Gudang A
TRX1347,2025-08-10,penjualan,Botol 250ml,Gudang B,,0,18,0,0,0,1500,27000,cash,pending,Penjualan otomatis dari Gudang B
TRX1348,2025-08-10,penjualan,Botol 1500ml,Gudang A,,0,32,0,0,0,3500,112000,tempo,selesai,Penjualan otomatis dari Gudang A
TRX1349,2025-08-10,penjualan,Botol 600ml,Gudang B,,0,45,0,0,0,2500,112500,cash,selesai,Penjualan otomatis dari Gudang B
TRX1350,2025-08-10,pindah_gudang,Botol 1000ml,Gudang D,Gudang B,93,93,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang D ke Gudang B
TRX1351,2025-08-10,stok_adjustment,Botol 1500ml,Gudang D,,0,0,95,18,0,0,0,none,selesai,Penyesuaian stok periodik
TRX1352,2025-08-11,restock,Botol 750ml,,Gudang B,362,0,0,0,0,2600,941200,transfer,selesai,Restock otomatis ke Gudang B
TRX1353,2025-08-11,penjualan,Botol 1500ml,Gudang B,,0,70,0,0,0,3500,245000,tempo,selesai,Penjualan otomatis dari Gudang B
TRX1354,2025-08-11,pindah_gudang,Botol 600ml,Gudang A,Gudang D,33,33,0,0,0,2200,0,internal,selesai,Pindah stok dari Gudang A ke Gudang D
TRX1355,2025-08-12,penjualan,Botol 1000ml,Gudang C,,0,61,0,0,0,3300,201300,cash,selesai,Penjualan otomatis dari Gudang C
TRX1356,2025-08-12,penjualan,Botol 600ml,Gudang D,,0,52,0,0,0,2500,130000,non-cash,selesai,Penjualan otomatis dari Gudang D
TRX1357,2025-08-12,penjualan,Botol 750ml,Gudang A,,0,13,0,0,0,2900,37700,transfer,selesai,Penjualan otomatis dari Gudang A
TRX1358,2025-08-12,pindah_gudang,Botol 500ml,Gudang A,Gudang B,54,54,0,0,0,2000,0,internal,selesai,Pindah stok dari Gudang A ke Gudang B
TRX1359,2025-08-12,pindah_gudang,Botol 1500ml,Gudang A,Gudang D,34,34,0,0,0,3500,0,internal,selesai,Pindah stok dari Gudang A ke Gudang D
TRX1360,2025-08-12,stok_adjustment,Botol 500ml,Gudang A,,0,0,91,9,5,0,0,none,selesai,Penyesuaian stok periodik
TRX1361,2025-08-13,restock,Botol 500ml,,Gudang D,125,0,0,0,0,2000,250000,transfer,selesai,Restock otomatis ke Gudang D
TRX1362,2025-08-13,restock,Botol 500ml,,Gudang D,366,0,0,0,0,2000,732000,cash,selesai,Restock otomatis ke Gudang D
TRX1363,2025-08-13,penjualan,Botol 750ml,Gudang A,,0,26,0,0,0,2600,67600,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX1364,2025-08-13,penjualan,Botol 1500ml,Gudang C,,0,22,0,0,0,3700,81400,tempo,selesai,Penjualan otomatis dari Gudang C
TRX1365,2025-08-13,penjualan,Botol 500ml,Gudang B,,0,66,0,0,0,2200,145200,cash,selesai,Penjualan otomatis dari Gudang B
TRX1366,2025-08-13,penjualan,Botol 330ml,Gudang A,,0,21,0,0,0,1900,39900,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX1367,2025-08-13,pindah_gudang,Botol 600ml,Gudang A,Gudang C,161,161,0,0,0,2200,0,internal,selesai,Pindah stok dari Gudang A ke Gudang C
TRX1368,2025-08-13,pindah_gudang,Botol 1000ml,Gudang C,Gudang B,155,155,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang C ke Gudang B
TRX1369,2025-08-13,stok_adjustment,Botol 1000ml,Gudang C,,0,0,241,34,0,0,0,none,selesai,Penyesuaian stok periodik
TRX1370,2025-08-14,penjualan,Botol 750ml,Gudang D,,0,62,7,0,0,2800,173600,tempo,selesai,Penjualan otomatis dari Gudang D
TRX1371,2025-08-14,penjualan,Botol 250ml,Gudang D,,0,22,0,0,0,1500,33000,transfer,selesai,Penjualan otomatis dari Gudang D
TRX1372,2025-08-14,penjualan,Botol 330ml,Gudang A,,0,31,0,0,0,1900,58900,non-cash,pending,Penjualan otomatis dari Gudang A
TRX1373,2025-08-14,stok_adjustment,Botol 600ml,Gudang A,,0,0,3,11,9,0,0,none,selesai,Penyesuaian stok periodik
TRX1374,2025-08-15,restock,Botol 1500ml,,Gudang C,214,0,0,0,0,3500,749000,transfer,selesai,Restock otomatis ke Gudang C
TRX1375,2025-08-15,restock,Botol 750ml,,Gudang C,284,0,0,0,0,2600,738400,cash,selesai,Restock otomatis ke Gudang C
TRX1376,2025-08-15,penjualan,Botol 1000ml,Gudang D,,0,64,7,0,0,3200,204800,non-cash,selesai,Penjualan otomatis dari Gudang D
TRX1377,2025-08-15,penjualan,Botol 500ml,Gudang A,,0,33,0,0,0,2200,72600,non-cash,selesai,Penjualan otomatis dari Gudang A
TRX1378,2025-08-15,penjualan,Botol 600ml,Gudang A,,0,45,1,0,0,2200,99000,transfer,selesai,Penjualan otomatis dari Gudang A
TRX1379,2025-08-15,penjualan,Botol 330ml,Gudang B,,0,53,0,1,0,1700,90100,cash,selesai,Penjualan otomatis dari Gudang B
TRX1380,2025-08-15,penjualan,Botol 250ml,Gudang C,,0,60,0,2,0,1800,108000,cash,selesai,Penjualan otomatis dari Gudang C
TRX1381,2025-08-15,pindah_gudang,Botol 1000ml,Gudang C,Gudang A,67,67,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang C ke Gudang A
TRX1382,2025-08-16,restock,Botol 600ml,,Gudang A,313,0,0,0,0,2200,688600,cash,selesai,Restock otomatis ke Gudang A
TRX1383,2025-08-16,restock,Botol 1000ml,,Gudang D,329,0,0,0,0,3000,987000,cash,selesai,Restock otomatis ke Gudang D
TRX1384,2025-08-16,penjualan,Botol 330ml,Gudang A,,0,75,0,0,0,1700,127500,transfer,selesai,Penjualan otomatis dari Gudang A
TRX1385,2025-08-16,penjualan,Botol 750ml,Gudang B,,0,12,1,0,0,2600,31200,non-cash,pending,Penjualan otomatis dari Gudang B
TRX1386,2025-08-16,penjualan,Botol 330ml,Gudang A,,0,30,0,0,0,1700,51000,cash,selesai,Penjualan otomatis dari Gudang A
TRX1387,2025-08-16,penjualan,Botol 750ml,Gudang B,,0,11,0,0,0,2600,28600,transfer,batal,Penjualan otomatis dari Gudang B
TRX1388,2025-08-16,penjualan,Botol 750ml,Gudang A,,0,10,0,0,0,2600,26000,tempo,selesai,Penjualan otomatis dari Gudang A
TRX1389,2025-08-16,pindah_gudang,Botol 1000ml,Gudang B,Gudang C,48,48,0,0,0,3000,0,internal,selesai,Pindah stok dari Gudang B ke Gudang C
TRX1390,2025-08-17,restock,Botol 750ml,,Gudang B,101,0,0,0,0,2600,262600,cash,selesai,Restock otomatis ke Gudang B
TRX1391,2025-08-17,penjualan,Botol 1500ml,Gudang B,,0,56,0,0,0,3700,207200,cash,selesai,Penjualan otomatis dari Gudang B
TRX1392,2025-08-17,penjualan,Botol 1500ml,Gudang A,,0,72,0,0,0,3700,266400,transfer,selesai,Penjualan otomatis dari Gudang A
TRX1393,2025-08-17,penjualan,Botol 750ml,Gudang C,,0,14,0,0,0,2800,39200,transfer,selesai,Penjualan otomatis dari Gudang C
TRX1394,2025-08-17,penjualan,Botol 250ml,Gudang C,,0,67,0,0,0,1500,100500,cash,pending,Penjualan otomatis dari Gudang C
TRX1395,2025-08-17,penjualan,Botol 1000ml,Gudang D,,0,77,0,0,0,3000,231000,tempo,selesai,Penjualan otomatis dari Gudang D
TRX1396,2025-08-17,penjualan,Botol 1500ml,Gudang C,,0,32,3,0,0,3800,121600,transfer,selesai,Penjualan otomatis dari Gudang C
TRX1397,2025-08-17,pindah_gudang,Botol 500ml,Gudang A,Gudang D,185,185,0,0,0,2000,0,internal,selesai,Pindah stok dari Gudang A ke Gudang D
TRX1398,2025-08-18,restock,Botol 750ml,,Gudang A,354,0,0,0,0,2600,920400,cash,selesai,Restock otomatis ke Gudang A
TRX1399,2025-08-18,penjualan,Botol 1000ml,Gudang C,,0,15,0,0,0,3000,45000,tempo,selesai,Penjualan otomatis dari Gudang C
TRX1400,2025-08-18,penjualan,Botol 500ml,Gudang C,,0,35,3,0,0,2000,70000,transfer,selesai,Penjualan otomatis dari Gudang C
TRX1401,2025-08-18,penjualan,Botol 500ml,Gudang D,,0,49,2,0,0,2200,107800,cash,batal,Penjualan otomatis dari Gudang D
TRX1402,2025-08-18,penjualan,Botol 500ml,Gudang D,,0,38,0,0,0,2300,87400,transfer,selesai,Penjualan otomatis dari Gudang D
TRX1403,2025-08-18,penjualan,Botol 750ml,Gudang B,,0,61,0,0,0,2600,158600,transfer,selesai,Penjualan otomatis dari Gudang B
TRX1404,2025-08-18,pindah_gudang,Botol 500ml,Gudang B,Gudang C,87,87,0,0,0,2000,0,internal,selesai,Pindah stok dari Gudang B ke Gudang C
TRX1405,2025-08-19,restock,Botol 250ml,,Gudang D,396,0,0,0,0,1500,594000,transfer,selesai,Restock otomatis ke Gudang D
TRX1406,2025-08-19,restock,Botol 250ml,,Gudang D,325,0,0,0,0,1500,487500,transfer,selesai,Restock otomatis ke Gudang D
TRX1407,2025-08-19,restock,Botol 500ml,,Gudang A,258,0,0,0,0,2000,516000,cash,selesai,Restock otomatis ke Gudang A
TRX1408,2025-08-19,penjualan,Botol 600ml,Gudang D,,0,12,0,0,0,2400,28800,non-cash,pending,Penjualan otomatis dari Gudang D
TRX1409,2025-08-19,penjualan,Botol 1000ml,Gudang D,,0,62,7,0,0,3300,204600,cash,selesai,Penjualan otomatis dari Gudang D
